YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W17,41,0,21,0,,PL43,37958138,PL,Age18_24,AZ,73609
2021-W17,23,0,0,0,,PL21,37958138,PL,Age18_24,JANSS,257295
2021-W17,1125,0,116,0,,PL21,37958138,PL,Age18_24,COM,257295
2021-W17,1771,0,217,0,,PL92X,37958138,PL,Age18_24,COM,
2021-W17,91,0,59,0,,PL63,37958138,PL,Age18_24,AZ,171036
2021-W17,219,0,11,0,,PL81,37958138,PL,Age18_24,MOD,163186
2021-W17,88,0,6,0,,PL82,37958138,PL,Age18_24,MOD,170066
2021-W17,6,0,0,0,,PL71,37958138,PL,Age18_24,JANSS,169826
2021-W17,23,0,32,0,,PL84,37958138,PL,Age18_24,AZ,88801
2021-W17,7,0,0,0,,PL52,37958138,PL,Age18_24,JANSS,67721
2021-W17,133,0,0,0,,PL51,37958138,PL,Age18_24,JANSS,189725
2021-W17,88,0,0,0,,PL42,37958138,PL,Age18_24,JANSS,120140
2021-W17,326,0,18,0,,PL52,37958138,PL,Age18_24,COM,67721
2021-W17,25,0,36,0,,PL42,37958138,PL,Age18_24,AZ,120140
2021-W17,687,0,124,0,,PL63,37958138,PL,Age18_24,COM,171036
2021-W17,11499,0,1416,0,,PL,37958138,PL,Age18_24,COM,2754264
2021-W17,95,0,1,0,,PL42,37958138,PL,Age18_24,MOD,120140
2021-W17,928,0,152,0,,PL22,37958138,PL,Age18_24,COM,299728
2021-W17,96,0,115,0,,PL51,37958138,PL,Age18_24,AZ,189725
2021-W17,39676,0,1030,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W17,7422,0,72,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W17,1360,0,0,0,,PL71,37958138,PL,Age25_49,JANSS,877201
2021-W17,25249,0,1115,0,,PL51,37958138,PL,Age25_49,COM,1075447
2021-W17,920,0,0,0,,PL72,37958138,PL,Age25_49,JANSS,437181
2021-W17,873,0,2236,0,,PL62,37958138,PL,Age25_49,AZ,513216
2021-W17,1221,0,0,0,,PL82,37958138,PL,Age25_49,JANSS,774259
2021-W17,3258,0,7480,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W17,1906,0,4122,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W17,26253,0,1557,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W17,2534,0,20,0,,PL43,37958138,PL,Age25_49,MOD,372241
2021-W17,9482,0,353,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W17,371345,0,16421,0,,PL,37958138,PL,Age25_49,COM,14035724
2021-W17,5193,0,78,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W17,3479,0,0,0,,PL92X,37958138,PL,Age25_49,JANSS,
2021-W17,1240,0,0,0,,PL42,37958138,PL,Age25_49,JANSS,613499
2021-W17,1049,0,1677,0,,PL84,37958138,PL,Age25_49,AZ,416409
2021-W17,484,0,884,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W17,1383,0,5,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W17,1266,0,2176,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W17,2667,0,0,0,,PL21,37958138,PL,Age25_49,JANSS,1266726
2021-W17,15933,0,662,0,,PL84,37958138,PL,Age25_49,COM,416409
2021-W17,1485,0,0,0,,PL81,37958138,PL,Age25_49,JANSS,758087
2021-W17,4824,0,89,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W17,744,0,0,0,,PL84,37958138,PL,Age25_49,JANSS,416409
2021-W17,2938,0,3796,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2021-W17,20344,0,553,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W17,6607,0,86,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W17,25234,0,1621,0,,PL82,37958138,PL,Age25_49,COM,774259
2021-W17,3238,0,27,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W17,5929,0,159,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W17,1324,0,0,0,,PL63,37958138,PL,Age25_49,JANSS,863608
2021-W17,2350,0,0,0,,PL41,37958138,PL,Age25_49,JANSS,1311099
2021-W17,14467,0,727,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W17,1491,0,0,0,,PL62,37958138,PL,Age25_49,JANSS,513216
2021-W17,20421,0,1100,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W17,3446,0,38,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W17,10810,0,90,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W17,874,0,1355,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W17,927,0,0,0,,PL43,37958138,PL,Age25_49,JANSS,372241
2021-W17,24831,0,1509,0,,PL41,37958138,PL,Age25_49,COM,1311099
2021-W17,6732,0,141,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W17,14093,0,216,0,,PL52,37958138,PL,Age25_49,COM,340831
2021-W17,18162,0,724,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W17,1057,0,2265,0,,PL81,37958138,PL,Age25_49,AZ,758087
2021-W17,1187,0,2879,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W17,27984,0,0,0,,PL,37958138,PL,Age25_49,JANSS,14035724
2021-W17,84863,0,1176,0,,PL,37958138,PL,Age25_49,MOD,14035724
2021-W17,1019,0,1619,0,,PL82,37958138,PL,Age25_49,AZ,774259
2021-W17,1274,0,2909,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W17,921,0,0,0,,PL52,37958138,PL,Age25_49,JANSS,340831
2021-W17,3275,0,67,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W17,1785,0,0,0,,PL61,37958138,PL,Age25_49,JANSS,754125
2021-W17,3470,0,0,0,,PL51,37958138,PL,Age25_49,JANSS,1075447
2021-W17,21175,0,45833,0,,PL,37958138,PL,Age25_49,AZ,14035724
2021-W17,499,0,2026,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W17,1118,0,1,0,,PL52,37958138,PL,Age25_49,MOD,340831
2021-W17,1645,0,4820,0,,PL22,37958138,PL,Age25_49,AZ,1628150
2021-W17,10189,0,134,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W17,1693,0,4707,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W17,153,0,882,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W17,58595,0,2619,0,,PL92X,37958138,PL,Age25_49,COM,
2021-W17,9346,0,477,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W17,2238,0,24,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W17,2600,0,0,0,,PL22,37958138,PL,Age25_49,JANSS,1628150
2021-W17,40950,0,1711,0,,PL22,37958138,PL,Age25_49,COM,1628150
2021-W17,9925,0,145,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W17,8309,0,447,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W17,876,0,2438,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W17,7711,0,272,0,,PL43,37958138,PL,Age50_59,COM,119913
2021-W17,398,0,0,0,,PL42,37958138,PL,Age50_59,JANSS,202987
2021-W17,190,0,0,0,,PL84,37958138,PL,Age50_59,JANSS,150688
2021-W17,1531,0,21,0,,PL42,37958138,PL,Age50_59,MOD,202987
2021-W17,869,0,1609,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W17,7323,0,455,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W17,560,0,0,0,,PL71,37958138,PL,Age50_59,JANSS,299875
2021-W17,1342,0,29,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W17,686,0,0,0,,PL81,37958138,PL,Age50_59,JANSS,258090
2021-W17,6908,0,386,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W17,324,0,0,0,,PL82,37958138,PL,Age50_59,JANSS,261041
2021-W17,1394,0,2516,0,,PL41,37958138,PL,Age50_59,AZ,408573
2021-W17,13067,0,28509,0,,PL,37958138,PL,Age50_59,AZ,4606379
2021-W17,8806,0,414,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W17,9111,0,179,0,,PL52,37958138,PL,Age50_59,COM,126175
2021-W17,12353,0,470,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W17,612,0,1368,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W17,37066,0,673,0,,PL,37958138,PL,Age50_59,MOD,4606379
2021-W17,1208,0,0,0,,PL22,37958138,PL,Age50_59,JANSS,574660
2021-W17,2595,0,66,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W17,1291,0,4,0,,PL52,37958138,PL,Age50_59,MOD,126175
2021-W17,15930,0,848,0,,PL51,37958138,PL,Age50_59,COM,335778
2021-W17,16330,0,742,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W17,18817,0,1123,0,,PL41,37958138,PL,Age50_59,COM,408573
2021-W17,2463,0,101,0,,PL63,37958138,PL,Age50_59,MOD,268723
2021-W17,2307,0,85,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W17,14203,0,551,0,,PL81,37958138,PL,Age50_59,COM,258090
2021-W17,2351,0,37,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W17,981,0,0,0,,PL51,37958138,PL,Age50_59,JANSS,335778
2021-W17,377,0,0,0,,PL62,37958138,PL,Age50_59,JANSS,178133
2021-W17,246034,0,12239,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W17,1126,0,2767,0,,PL22,37958138,PL,Age50_59,AZ,574660
2021-W17,11262,0,1267,0,,PL82,37958138,PL,Age50_59,COM,261041
2021-W17,948,0,1915,0,,PL71,37958138,PL,Age50_59,AZ,299875
2021-W17,259,0,0,0,,PL52,37958138,PL,Age50_59,JANSS,126175
2021-W17,30579,0,1383,0,,PL22,37958138,PL,Age50_59,COM,574660
2021-W17,1644,0,73,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W17,543,0,0,0,,PL61,37958138,PL,Age50_59,JANSS,253070
2021-W17,737,0,1873,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W17,989,0,12,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W17,520,0,1329,0,,PL42,37958138,PL,Age50_59,AZ,202987
2021-W17,1848,0,19,0,,PL62,37958138,PL,Age50_59,MOD,178133
2021-W17,4935,0,47,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W17,1711,0,2,0,,PL61,37958138,PL,Age50_59,MOD,253070
2021-W17,380,0,824,0,,PL72,37958138,PL,Age50_59,AZ,152406
2021-W17,1701,0,57,0,,PL82,37958138,PL,Age50_59,MOD,261041
2021-W17,10127,0,0,0,,PL,37958138,PL,Age50_59,JANSS,4606379
2021-W17,37398,0,1736,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W17,601,0,1619,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W17,542,0,0,0,,PL72,37958138,PL,Age50_59,JANSS,152406
2021-W17,17489,0,753,0,,PL63,37958138,PL,Age50_59,COM,268723
2021-W17,12577,0,492,0,,PL61,37958138,PL,Age50_59,COM,253070
2021-W17,7194,0,66,0,,PL22,37958138,PL,Age50_59,MOD,574660
2021-W17,267,0,671,0,,PL52,37958138,PL,Age50_59,AZ,126175
2021-W17,1288,0,0,0,,PL92X,37958138,PL,Age50_59,JANSS,
2021-W17,888,0,0,0,,PL41,37958138,PL,Age50_59,JANSS,408573
2021-W17,19237,0,1168,0,,PL21,37958138,PL,Age50_59,COM,406089
2021-W17,1044,0,0,0,,PL21,37958138,PL,Age50_59,JANSS,406089
2021-W17,1768,0,50,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W17,699,0,1311,0,,PL82,37958138,PL,Age50_59,AZ,261041
2021-W17,1396,0,4,0,,PL72,37958138,PL,Age50_59,MOD,152406
2021-W17,497,0,0,0,,PL63,37958138,PL,Age50_59,JANSS,268723
2021-W17,1007,0,2231,0,,PL51,37958138,PL,Age50_59,AZ,335778
2021-W17,836,0,1217,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W17,648,0,990,0,,PL43,37958138,PL,Age50_59,AZ,119913
2021-W17,342,0,0,0,,PL43,37958138,PL,Age50_59,JANSS,119913
2021-W17,1547,0,3831,0,,PL92X,37958138,PL,Age50_59,AZ,
2021-W17,15549,0,2704,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W17,814,0,0,0,,PL21,37958138,PL,Age60_69,JANSS,411003
2021-W17,1654,0,318,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W17,14404,0,1997,0,,PL42,37958138,PL,Age60_69,COM,253178
2021-W17,36225,0,7675,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W17,233,0,0,0,,PL52,37958138,PL,Age60_69,JANSS,132877
2021-W17,1334,0,244,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W17,370,0,0,0,,PL81,37958138,PL,Age60_69,JANSS,282559
2021-W17,34276,0,5480,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W17,279,0,0,0,,PL63,37958138,PL,Age60_69,JANSS,303074
2021-W17,7783,0,6889,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W17,235,0,0,0,,PL42,37958138,PL,Age60_69,JANSS,253178
2021-W17,1263,0,33,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W17,21049,0,4333,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W17,2065,0,401,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W17,7010,0,0,0,,PL,37958138,PL,Age60_69,JANSS,5179612
2021-W17,5918,0,180,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W17,420,0,148,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W17,3782,0,171,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W17,1195,0,139,0,,PL63,37958138,PL,Age60_69,AZ,303074
2021-W17,19527,0,3974,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W17,427,0,0,0,,PL72,37958138,PL,Age60_69,JANSS,176999
2021-W17,1563,0,250,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W17,1422,0,152,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W17,15829,0,2457,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W17,2008,0,348,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W17,350,0,45,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W17,1189,0,126,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W17,397,0,30,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W17,13063,0,2985,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W17,8312,0,1111,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W17,15533,0,2968,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W17,557,0,0,0,,PL61,37958138,PL,Age60_69,JANSS,283734
2021-W17,412,0,204,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W17,8548,0,1271,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W17,31107,0,2567,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W17,5182,0,2013,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W17,1486,0,55,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W17,672,0,155,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W17,212,0,0,0,,PL43,37958138,PL,Age60_69,JANSS,144781
2021-W17,553,0,166,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W17,1881,0,17,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W17,357,0,0,0,,PL62,37958138,PL,Age60_69,JANSS,194061
2021-W17,9164,0,2029,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W17,713,0,0,0,,PL22,37958138,PL,Age60_69,JANSS,643350
2021-W17,370,0,0,0,,PL71,37958138,PL,Age60_69,JANSS,358487
2021-W17,115,0,0,0,,PL84,37958138,PL,Age60_69,JANSS,149081
2021-W17,7035,0,1930,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W17,133,0,0,0,,PL82,37958138,PL,Age60_69,JANSS,260743
2021-W17,1542,0,188,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W17,1628,0,156,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W17,1780,0,284,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W17,640,0,0,0,,PL92X,37958138,PL,Age60_69,JANSS,
2021-W17,1404,0,157,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W17,735,0,158,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W17,1064,0,207,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W17,1849,0,11,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W17,693,0,144,0,,PL42,37958138,PL,Age60_69,AZ,253178
2021-W17,1278,0,111,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W17,834,0,203,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W17,905,0,156,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W17,2337,0,301,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W17,18279,0,4284,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W17,253574,0,54337,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W17,933,0,0,0,,PL51,37958138,PL,Age60_69,JANSS,427511
2021-W17,622,0,0,0,,PL41,37958138,PL,Age60_69,JANSS,451714
2021-W17,19365,0,2941,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W17,1043,0,13,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W17,2307,0,6917,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W17,3,0,2,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W17,326,0,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W17,2791,0,6593,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W17,2332,0,7755,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W17,16259,0,19199,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W17,0,0,4,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W17,46,0,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W17,130,0,0,0,,PL62,37958138,PL,Age70_79,JANSS,91015
2021-W17,142,0,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W17,99,0,185,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W17,1,0,1,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W17,326,0,811,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W17,133,0,27,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W17,2,0,0,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W17,6987,0,14841,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W17,4428,0,8284,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W17,2,0,14,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W17,8002,0,10058,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W17,7621,0,15131,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W17,5517,0,10455,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W17,8,0,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W17,94,0,107,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W17,97,0,40,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W17,3562,0,9775,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W17,290,0,0,0,,PL41,37958138,PL,Age70_79,JANSS,244115
2021-W17,0,0,2,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W17,68,0,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W17,8455,0,11688,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W17,3024,0,5087,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W17,165,0,501,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W17,6,0,1,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W17,235,0,613,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W17,89,0,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W17,165,0,38,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W17,1,0,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W17,102828,0,177504,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W17,0,0,1,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W17,2,0,1,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W17,1070,0,595,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W17,2114,0,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W17,235,0,1294,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W17,2,0,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W17,171,0,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W17,84,0,85,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W17,1,0,1,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W17,230,0,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W17,144,0,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W17,5264,0,4871,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W17,1271,0,5435,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W17,2,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W17,21,0,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W17,33,0,37,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W17,6544,0,5953,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W17,2,0,1,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W17,275,0,901,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W17,34,0,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W17,220,0,1932,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W17,526,0,98,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W17,62,0,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W17,58,0,0,0,,PL63,37958138,PL,Age70_79,JANSS,158403
2021-W17,12744,0,27935,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W17,610,0,484,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W17,94,0,573,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W17,1,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W17,295,0,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W17,8,0,9,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W17,10148,0,15811,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W17,96,0,68,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W17,4,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W17,74,0,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W17,1267,0,3510,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W17,37,0,74,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W17,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W17,4,0,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W17,84,0,65,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W17,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W17,1,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W17,1504,0,3223,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W17,2586,0,5902,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W17,1,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W17,36,0,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W17,3,0,2,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W17,17,0,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W17,798,0,2024,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W17,30,0,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W17,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W17,68,0,317,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W17,0,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W17,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W17,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W17,7,0,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W17,31,0,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W17,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W17,76,0,13,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W17,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W17,239,0,171,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W17,0,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W17,3,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W17,54,0,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W17,1308,0,2576,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W17,51,0,45,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W17,1170,0,2353,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W17,103,0,136,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W17,542,0,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W17,2820,0,7183,0,,PL92X,37958138,PL,Age80+,COM,
2021-W17,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W17,34,0,181,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W17,44,0,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W17,1404,0,2604,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W17,9,0,2,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W17,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W17,40,0,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W17,376,0,1076,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W17,1235,0,1993,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W17,1803,0,3503,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W17,592,0,1899,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W17,113,0,66,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W17,56,0,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W17,577,0,1283,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W17,689,0,1987,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W17,0,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W17,873,0,1663,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W17,5,0,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W17,33,0,5,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W17,114,0,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W17,105,0,240,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W17,957,0,1742,0,,PL42,37958138,PL,Age80+,COM,68715
